head_face_mu-f3g1a_p3r1,p3,335548,339310,mu_head
head_face_mu-f3g1a_p3r1,p3,346310,348081,mu_head
lower_body_function-f3g1a_p3r1,p3,60151,65269,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,67285,68816,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,141450,144171,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,147370,148868,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,149570,151970,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,164990,166890,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,196940,202205,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,266215,267593,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,268095,268966,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,269488,270427,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,270725,271574,self-focused_lb
lower_body_function-f3g1a_p3r1,p3,308525,309299,self-focused_lb
location-f3g1a_p3r1,p3,0,360010,sit_full
upper_body_function-f3g1a_p3r1,p3,0,70328,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,141078,142885,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,142885,144193,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,147310,149906,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,164839,169198,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,196831,202191,context_focused_ub
upper_body_function-f3g1a_p3r1,p3,230953,265092,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,265092,272817,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,306925,310170,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,335370,337997,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,337997,348950,self_focused_ub
upper_body_function-f3g1a_p3r1,p3,354588,356587,self_focused_ub
gaze_points-f3g1a_p3r1,p3,0,2737,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,2737,2927,gaze_to_p4
gaze_points-f3g1a_p3r1,p3,2927,6319,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,6319,6878,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,6878,9101,gaze_to_object_other
gaze_points-f3g1a_p3r1,p3,9101,10067,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,10067,11264,gaze_to_p4
