label,function,tier,group,onset_s,offset_s,duration_s,data,game,game_par,participant,rater,onset_ms,offset_ms,duration_ms
gaze_free,no,gaze,expert,156.284,158.687,2.403,f3g1a_p5r1,1,start,p5,1,156284,158687,2403
gaze_to_p6,no,gaze,expert,158.687,159.264,0.577,f3g1a_p5r1,1,start,p5,1,158687,159264,577
gaze_to_gameT,no,gaze,expert,159.264,160.354,1.09,f3g1a_p5r1,1,start,p5,1,159264,160354,1090
gaze_to_p3,no,gaze,expert,160.354,161.45,1.096,f3g1a_p5r1,1,start,p5,1,160354,161450,1096
gaze_to_gameT,no,gaze,expert,161.45,163.04,1.59,f3g1a_p5r1,1,start,p5,1,161450,163040,1590
gaze_to_p2,no,gaze,expert,163.04,163.795,0.755,f3g1a_p5r1,1,start,p5,1,163040,163795,755
gaze_free,no,gaze,expert,163.795,164.184,0.389,f3g1a_p5r1,1,start,p5,1,163795,164184,389
gaze_to_p5,no,gaze,expert,164.184,164.845,0.661,f3g1a_p5r1,1,start,p5,1,164184,164845,661
gaze_to_gameT,no,gaze,expert,164.845,165.994,1.149,f3g1a_p5r1,1,start,p5,1,164845,165994,1149
gaze_down,no,gaze,expert,165.994,167.787,1.793,f3g1a_p5r1,1,start,p5,1,165994,167787,1793
gaze_to_gameT,no,gaze,expert,167.787,172.193,4.406,f3g1a_p5r1,1,start,p5,1,167787,172193,4406
gaze_down,no,gaze,expert,172.193,173.478,1.285,f3g1a_p5r1,1,start,p5,1,172193,173478,1285
gaze_to_gameT,no,gaze,expert,173.478,183.863,10.385,f3g1a_p5r1,1,start,p5,1,173478,183863,10385
gaze_to_p2,no,gaze,expert,183.863,184.211,0.348,f3g1a_p5r1,1,start,p5,1,183863,184211,348
gaze_to_gameT,no,gaze,expert,184.211,187.378,3.167,f3g1a_p5r1,1,start,p5,1,184211,187378,3167
gaze_free,no,gaze,expert,187.378,187.845,0.467,f3g1a_p5r1,1,start,p5,1,187378,187845,467
gaze_to_gameT,no,gaze,expert,187.845,197.569,9.724,f3g1a_p5r1,1,start,p5,1,187845,197569,9724
gaze_to_p3,no,gaze,expert,197.569,197.93,0.361,f3g1a_p5r1,1,start,p5,1,197569,197930,361
gaze_to_p2,no,gaze,expert,197.93,198.019,0.089,f3g1a_p5r1,1,start,p5,1,197930,198019,89
gaze_to_gameT,no,gaze,expert,198.019,206.868,8.849,f3g1a_p5r1,1,start,p5,1,198019,206868,8849
gaze_to_p6,no,gaze,expert,206.868,207.453,0.585,f3g1a_p5r1,1,start,p5,1,206868,207453,585
gaze_to_gameT,no,gaze,expert,207.453,211.714,4.261,f3g1a_p5r1,1,start,p5,1,207453,211714,4261
gaze_down,no,gaze,expert,211.714,212.254,0.54,f3g1a_p5r1,1,start,p5,1,211714,212254,540
gaze_to_gameT,no,gaze,expert,212.254,224.665,12.411,f3g1a_p5r1,1,start,p5,1,212254,224665,12411
gaze_down,no,gaze,expert,224.665,233.967,9.302,f3g1a_p5r1,1,start,p5,1,224665,233967,9302
gaze_to_gameT,no,gaze,expert,233.967,236.611,2.644,f3g1a_p5r1,1,start,p5,1,233967,236611,2644
gaze_to_objT,no,gaze,expert,236.611,245.417,8.806,f3g1a_p5r1,1,start,p5,1,236611,245417,8806
gaze_to_gameT,no,gaze,expert,245.417,251.684,6.267,f3g1a_p5r1,1,start,p5,1,245417,251684,6267
gaze_to_objT,no,gaze,expert,251.684,257.732,6.048,f3g1a_p5r1,1,start,p5,1,251684,257732,6048
gaze_to_gameT,no,gaze,expert,257.732,261.64,3.908,f3g1a_p5r1,1,start,p5,1,257732,261640,3908
gaze_down,no,gaze,expert,261.64,261.997,0.357,f3g1a_p5r1,1,start,p5,1,261640,261997,357
gaze_to_objT,no,gaze,expert,261.997,269.537,7.54,f3g1a_p5r1,1,start,p5,1,261997,269537,7540
gaze_to_gameT,no,gaze,expert,269.537,360.001,90.464,f3g1a_p5r1,1,start,p5,1,269537,360001,90464
mu_head,context_focused_hf,head_face,expert,0,2.681,2.681,f3g1a_p5r1,1,start,p5,1,0,2681,2681
mu_head,context_focused_hf,head_face,expert,3.436,5.232,1.796,f3g1a_p5r1,1,start,p5,1,3436,5232,1796
mu_head,context_focused_hf,head_face,expert,27.198,31.847,4.649,f3g1a_p5r1,1,start,p5,1,27198,31847,4649
mu_head,self_focused_hf,head_face,expert,52.498,52.999,0.501,f3g1a_p5r1,1,start,p5,1,52498,52999,501
mu_head,context_focused_hf,head_face,expert,65.958,68.479,2.521,f3g1a_p5r1,1,start,p5,1,65958,68479,2521
mu_head,context_focused_hf,head_face,expert,68.479,74.793,6.314,f3g1a_p5r1,1,start,p5,1,68479,74793,6314
mu_head,context_focused_hf,head_face,expert,74.793,76.298,1.505,f3g1a_p5r1,1,start,p5,1,74793,76298,1505
mu_head,context_focused_hf,head_face,expert,76.552,77.236,0.684,f3g1a_p5r1,1,start,p5,1,76552,77236,684
mu_head,context_focused_hf,head_face,expert,104.239,111.089,6.85,f3g1a_p5r1,1,start,p5,1,104239,111089,6850
mu_head,context_focused_hf,head_face,expert,111.089,112.39,1.301,f3g1a_p5r1,1,start,p5,1,111089,112390,1301
mu_head,context_focused_hf,head_face,expert,114.198,115.357,1.159,f3g1a_p5r1,1,start,p5,1,114198,115357,1159
mu_head,context_focused_hf,head_face,expert,143.175,148.474,5.299,f3g1a_p5r1,1,start,p5,1,143175,148474,5299
mu_head,context_focused_hf,head_face,expert,148.474,148.953,0.479,f3g1a_p5r1,1,start,p5,1,148474,148953,479
mu_head,context_focused_hf,head_face,expert,148.953,157.914,8.961,f3g1a_p5r1,1,start,p5,1,148953,157914,8961
mu_head,context_focused_hf,head_face,expert,157.914,161.537,3.623,f3g1a_p5r1,1,start,p5,1,157914,161537,3623
mu_head,context_focused_hf,head_face,expert,163.033,169.952,6.919,f3g1a_p5r1,1,start,p5,1,163033,169952,6919
mu_head,context_focused_hf,head_face,expert,178.254,180.457,2.203,f3g1a_p5r1,1,start,p5,1,178254,180457,2203
mu_head,self_focused_hf,head_face,expert,187.15,189.897,2.747,f3g1a_p5r1,1,start,p5,1,187150,189897,2747
mu_head,context_focused_hf,head_face,expert,189.897,191.494,1.597,f3g1a_p5r1,1,start,p5,1,189897,191494,1597
mu_face_head,self_focused_hf,head_face,expert,198.098,200.729,2.631,f3g1a_p5r1,1,start,p5,1,198098,200729,2631
mu_head,self_focused_hf,head_face,expert,200.729,201.231,0.502,f3g1a_p5r1,1,start,p5,1,200729,201231,502
mu_head,context_focused_hf,head_face,expert,206.859,207.431,0.572,f3g1a_p5r1,1,start,p5,1,206859,207431,572
mu_head,self_focused_hf,head_face,expert,210.757,211.636,0.879,f3g1a_p5r1,1,start,p5,1,210757,211636,879
mu_head,context_focused_hf,head_face,expert,236.531,245.296,8.765,f3g1a_p5r1,1,start,p5,1,236531,245296,8765
mu_head,context_focused_hf,head_face,expert,245.296,246.557,1.261,f3g1a_p5r1,1,start,p5,1,245296,246557,1261
mu_head,context_focused_hf,head_face,expert,251.545,257.731,6.186,f3g1a_p5r1,1,start,p5,1,251545,257731,6186
mu_head,context_focused_hf,head_face,expert,257.731,258.818,1.087,f3g1a_p5r1,1,start,p5,1,257731,258818,1087
mu_hand_right,self_focused_ub,upper_body,expert,0,3.378,3.378,f3g1a_p5r1,1,start,p5,1,0,3378,3378
mu_hand_right,self_focused_ub,upper_body,expert,4.06,5.35,1.29,f3g1a_p5r1,1,start,p5,1,4060,5350,1290
mu_hand_right,self_focused_ub,upper_body,expert,14.227,18.431,4.204,f3g1a_p5r1,1,start,p5,1,14227,18431,4204
mu_ub_limb_both,self_focused_ub,upper_body,expert,27.421,30.448,3.027,f3g1a_p5r1,1,start,p5,1,27421,30448,3027
mu_hand_left,self_focused_ub,upper_body,expert,32.482,37.305,4.823,f3g1a_p5r1,1,start,p5,1,32482,37305,4823
mu_hand_left,self_focused_ub,upper_body,expert,65.992,69.298,3.306,f3g1a_p5r1,1,start,p5,1,65992,69298,3306
mu_hands_both,self_focused_ub,upper_body,expert,69.393,69.96,0.567,f3g1a_p5r1,1,start,p5,1,69393,69960,567
mu_hand_left,self_focused_ub,upper_body,expert,114.595,115.235,0.64,f3g1a_p5r1,1,start,p5,1,114595,115235,640
mu_hand_left,self_focused_ub,upper_body,expert,140.565,144.647,4.082,f3g1a_p5r1,1,start,p5,1,140565,144647,4082
mu_hand_left,self_focused_ub,upper_body,expert,148.856,150.182,1.326,f3g1a_p5r1,1,start,p5,1,148856,150182,1326
mu_hand_left,self_focused_ub,upper_body,expert,151.369,159.024,7.655,f3g1a_p5r1,1,start,p5,1,151369,159024,7655
mu_hands_both,self_focused_ub,upper_body,expert,159.024,162.293,3.269,f3g1a_p5r1,1,start,p5,1,159024,162293,3269
mu_ub_all,context_focused_ub,upper_body,expert,162.293,169.548,7.255,f3g1a_p5r1,1,start,p5,1,162293,169548,7255
mu_hand_right,self_focused_ub,upper_body,expert,169.548,172.737,3.189,f3g1a_p5r1,1,start,p5,1,169548,172737,3189
mu_hand_right,self_focused_ub,upper_body,expert,175.392,177.231,1.839,f3g1a_p5r1,1,start,p5,1,175392,177231,1839
mu_ub_limb_right,self_focused_ub,upper_body,expert,179.14,180.382,1.242,f3g1a_p5r1,1,start,p5,1,179140,180382,1242
mu_ub_all,self_focused_ub,upper_body,expert,197.855,200.644,2.789,f3g1a_p5r1,1,start,p5,1,197855,200644,2789
mu_hand_right,self_focused_ub,upper_body,expert,203.904,205.396,1.492,f3g1a_p5r1,1,start,p5,1,203904,205396,1492
mu_hand_left,self_focused_ub,upper_body,expert,215.75,216.307,0.557,f3g1a_p5r1,1,start,p5,1,215750,216307,557
mu_hand_right,self_focused_ub,upper_body,expert,227.182,229.007,1.825,f3g1a_p5r1,1,start,p5,1,227182,229007,1825
mu_hand_right,self_focused_ub,upper_body,expert,233.454,234.666,1.212,f3g1a_p5r1,1,start,p5,1,233454,234666,1212
mu_hand_right,self_focused_ub,upper_body,expert,236.047,237.052,1.005,f3g1a_p5r1,1,start,p5,1,236047,237052,1005
mu_torso_lat,context_focused_ub,upper_body,expert,237.483,238.486,1.003,f3g1a_p5r1,1,start,p5,1,237483,238486,1003
mu_hand_right,self_focused_ub,upper_body,expert,241.011,241.594,0.583,f3g1a_p5r1,1,start,p5,1,241011,241594,583
mu_foot_right,self_focused_lb,lower_body,expert,12.886,17.273,4.387,f3g1a_p5r1,1,start,p5,1,12886,17273,4387
mu_feet_both,self_focused_lb,lower_body,expert,27.325,32.416,5.091,f3g1a_p5r1,1,start,p5,1,27325,32416,5091
mu_foot_right,self_focused_lb,lower_body,expert,53.213,56.097,2.884,f3g1a_p5r1,1,start,p5,1,53213,56097,2884
mu_foot_right,self_focused_lb,lower_body,expert,68.499,70.101,1.602,f3g1a_p5r1,1,start,p5,1,68499,70101,1602
mu_lb_all,context_focused_lb,lower_body,expert,162.716,170.197,7.481,f3g1a_p5r1,1,start,p5,1,162716,170197,7481
mu_lb_all,self_focused_lb,lower_body,expert,197.855,201.015,3.16,f3g1a_p5r1,1,start,p5,1,197855,201015,3160
sit_full,no,location,expert,0,94.498,94.498,f3g1a_p6r1,1,start,p6,1,0,94498,94498
goTo_prep,no,location,expert,94.498,112.418,17.92,f3g1a_p6r1,1,start,p6,1,94498,112418,17920
goTo_gameT,no,location,expert,112.418,116.727,4.309,f3g1a_p6r1,1,start,p6,1,112418,116727,4309
stand_at_gameT,no,location,expert,116.728,178.29,61.562,f3g1a_p6r1,1,start,p6,1,116728,178290,61562
goTo_6,no,location,expert,178.29,181.223,2.933,f3g1a_p6r1,1,start,p6,1,178290,181223,2933
settling,no,location,expert,181.223,184.99,3.767,f3g1a_p6r1,1,start,p6,1,181223,184990,3767
sit_full,no,location,expert,184.99,205.325,20.335,f3g1a_p6r1,1,start,p6,1,184990,205325,20335
goTo_prep,no,location,expert,205.325,207.052,1.727,f3g1a_p6r1,1,start,p6,1,205325,207052,1727
goTo_gameT,no,location,expert,207.052,208.614,1.562,f3g1a_p6r1,1,start,p6,1,207052,208614,1562
stand_at_gameT,no,location,expert,208.614,211.197,2.583,f3g1a_p6r1,1,start,p6,1,208614,211197,2583
goTo_6,no,location,expert,211.197,213.012,1.815,f3g1a_p6r1,1,start,p6,1,211197,213012,1815
settling,no,location,expert,213.012,217.423,4.411,f3g1a_p6r1,1,start,p6,1,213012,217423,4411
sit_full,no,location,expert,217.423,234.277,16.854,f3g1a_p6r1,1,start,p6,1,217423,234277,16854
goTo_prep,no,location,expert,234.277,235.767,1.49,f3g1a_p6r1,1,start,p6,1,234277,235767,1490
goTo_gameT,no,location,expert,235.767,238.001,2.234,f3g1a_p6r1,1,start,p6,1,235767,238001,2234
stand_at_gameT,no,location,expert,238.001,239.918,1.917,f3g1a_p6r1,1,start,p6,1,238001,239918,1917
goTo_6,no,location,expert,239.918,242.187,2.269,f3g1a_p6r1,1,start,p6,1,239918,242187,2269
settling,no,location,expert,242.187,245.532,3.345,f3g1a_p6r1,1,start,p6,1,242187,245532,3345
sit_full,no,location,expert,245.532,260.69,15.158,f3g1a_p6r1,1,start,p6,1,245532,260690,15158
goTo_prep,no,location,expert,260.69,262.297,1.607,f3g1a_p6r1,1,start,p6,1,260690,262297,1607
sit_full,no,location,expert,262.297,262.497,0.2,f3g1a_p6r1,1,start,p6,1,262297,262497,200
goTo_prep,no,location,expert,262.497,263.711,1.214,f3g1a_p6r1,1,start,p6,1,262497,263711,1214
goTo_gameT,no,location,expert,263.715,265.656,1.941,f3g1a_p6r1,1,start,p6,1,263715,265656,1941
stand_at_gameT,no,location,expert,265.657,268.511,2.854,f3g1a_p6r1,1,start,p6,1,265657,268511,2854
goTo_6,no,location,expert,268.511,270.509,1.998,f3g1a_p6r1,1,start,p6,1,268511,270509,1998
settling,no,location,expert,270.509,274.979,4.47,f3g1a_p6r1,1,start,p6,1,270509,274979,4470
sit_full,no,location,expert,274.979,286.378,11.399,f3g1a_p6r1,1,start,p6,1,274979,286378,11399
goTo_prep,no,location,expert,286.378,288.593,2.215,f3g1a_p6r1,1,start,p6,1,286378,288593,2215
goTo_gameT,no,location,expert,288.593,291.899,3.306,f3g1a_p6r1,1,start,p6,1,288593,291899,3306
stand_at_gameT,no,location,expert,291.899,296.715,4.816,f3g1a_p6r1,1,start,p6,1,291899,296715,4816
goTo_6,no,location,expert,296.715,298.878,2.163,f3g1a_p6r1,1,start,p6,1,296715,298878,2163
settling,no,location,expert,298.878,304.152,5.274,f3g1a_p6r1,1,start,p6,1,298878,304152,5274
sit_part,no,location,expert,304.152,322.786,18.634,f3g1a_p6r1,1,start,p6,1,304152,322786,18634
goTo_prep,no,location,expert,322.786,325.126,2.34,f3g1a_p6r1,1,start,p6,1,322786,325126,2340
goTo_gameT,no,location,expert,325.126,327.108,1.982,f3g1a_p6r1,1,start,p6,1,325126,327108,1982
stand_at_gameT,no,location,expert,327.108,328.663,1.555,f3g1a_p6r1,1,start,p6,1,327108,328663,1555
goTo_6,no,location,expert,328.663,330.888,2.225,f3g1a_p6r1,1,start,p6,1,328663,330888,2225
settling,no,location,expert,330.888,335.659,4.771,f3g1a_p6r1,1,start,p6,1,330888,335659,4771
sit_part,no,location,expert,335.659,352.078,16.419,f3g1a_p6r1,1,start,p6,1,335659,352078,16419
goTo_prep,no,location,expert,352.078,353.718,1.64,f3g1a_p6r1,1,start,p6,1,352078,353718,1640
goTo_gameT,no,location,expert,353.718,355.235,1.517,f3g1a_p6r1,1,start,p6,1,353718,355235,1517
stand_at_gameT,no,location,expert,355.235,357.688,2.453,f3g1a_p6r1,1,start,p6,1,355235,357688,2453
goTo_6,no,location,expert,357.688,360.043,2.355,f3g1a_p6r1,1,start,p6,1,357688,360043,2355
game_action,no,game_action,expert,94.498,184.9,90.402,f3g1a_p6r1,1,start,p6,1,94498,184900,90402
game_action,no,game_action,expert,205.325,217.459,12.134,f3g1a_p6r1,1,start,p6,1,205325,217459,12134
game_action,no,game_action,expert,234.277,245.558,11.281,f3g1a_p6r1,1,start,p6,1,234277,245558,11281
game_action,no,game_action,expert,260.69,274.999,14.309,f3g1a_p6r1,1,start,p6,1,260690,274999,14309
game_action,no,game_action,expert,286.378,304.153,17.775,f3g1a_p6r1,1,start,p6,1,286378,304153,17775
game_action,no,game_action,expert,322.786,335.672,12.886,f3g1a_p6r1,1,start,p6,1,322786,335672,12886
game_action,no,game_action,expert,352.104,360.05,7.946,f3g1a_p6r1,1,start,p6,1,352104,360050,7946
gaze_to_gameT,no,gaze,expert,0,2.798,2.798,f3g1a_p6r1,1,start,p6,1,0,2798,2798
gaze_down,no,gaze,expert,2.798,6.234,3.436,f3g1a_p6r1,1,start,p6,1,2798,6234,3436
gaze_to_gameT,no,gaze,expert,6.234,47.587,41.353,f3g1a_p6r1,1,start,p6,1,6234,47587,41353
gaze_to_p3,no,gaze,expert,47.587,48.532,0.945,f3g1a_p6r1,1,start,p6,1,47587,48532,945
gaze_to_gameT,no,gaze,expert,48.532,49.804,1.272,f3g1a_p6r1,1,start,p6,1,48532,49804,1272
gaze_to_p3,no,gaze,expert,49.804,50.453,0.649,f3g1a_p6r1,1,start,p6,1,49804,50453,649
gaze_to_gameT,no,gaze,expert,50.453,53.714,3.261,f3g1a_p6r1,1,start,p6,1,50453,53714,3261
gaze_down,no,gaze,expert,53.714,54.23,0.516,f3g1a_p6r1,1,start,p6,1,53714,54230,516
gaze_to_gameT,no,gaze,expert,54.23,63.591,9.361,f3g1a_p6r1,1,start,p6,1,54230,63591,9361
gaze_to_p5,no,gaze,expert,63.591,65.071,1.48,f3g1a_p6r1,1,start,p6,1,63591,65071,1480
gaze_to_gameT,no,gaze,expert,65.071,69.044,3.973,f3g1a_p6r1,1,start,p6,1,65071,69044,3973
gaze_to_p4,no,gaze,expert,69.044,70.491,1.447,f3g1a_p6r1,1,start,p6,1,69044,70491,1447
gaze_to_objT,no,gaze,expert,70.491,70.83,0.339,f3g1a_p6r1,1,start,p6,1,70491,70830,339
gaze_to_p4,no,gaze,expert,70.83,95.365,24.535,f3g1a_p6r1,1,start,p6,1,70830,95365,24535
gaze_free,no,gaze,expert,95.365,97.253,1.888,f3g1a_p6r1,1,start,p6,1,95365,97253,1888
gaze_to_gameT,no,gaze,expert,97.253,100.168,2.915,f3g1a_p6r1,1,start,p6,1,97253,100168,2915
gaze_to_object_other,no,gaze,expert,100.168,106.136,5.968,f3g1a_p6r1,1,start,p6,1,100168,106136,5968
gaze_to_p4,no,gaze,expert,106.136,106.696,0.56,f3g1a_p6r1,1,start,p6,1,106136,106696,560
gaze_to_object_other,no,gaze,expert,106.696,112.565,5.869,f3g1a_p6r1,1,start,p6,1,106696,112565,5869
gaze_to_gameT,no,gaze,expert,112.565,113.471,0.906,f3g1a_p6r1,1,start,p6,1,112565,113471,906
gaze_to_object_other,no,gaze,expert,113.471,179.993,66.522,f3g1a_p6r1,1,start,p6,1,113471,179993,66522
gaze_to_home,no,gaze,expert,179.993,181.431,1.438,f3g1a_p6r1,1,start,p6,1,179993,181431,1438
gaze_to_gameT,no,gaze,expert,181.431,212.967,31.536,f3g1a_p6r1,1,start,p6,1,181431,212967,31536
gaze_to_home,no,gaze,expert,212.967,213.695,0.728,f3g1a_p6r1,1,start,p6,1,212967,213695,728
gaze_to_gameT,no,gaze,expert,213.695,240.55,26.855,f3g1a_p6r1,1,start,p6,1,213695,240550,26855
gaze_to_home,no,gaze,expert,240.55,242.174,1.624,f3g1a_p6r1,1,start,p6,1,240550,242174,1624
gaze_free,no,gaze,expert,242.174,243.449,1.275,f3g1a_p6r1,1,start,p6,1,242174,243449,1275
gaze_to_gameT,no,gaze,expert,243.449,269.129,25.68,f3g1a_p6r1,1,start,p6,1,243449,269129,25680
gaze_down,no,gaze,expert,269.129,270.446,1.317,f3g1a_p6r1,1,start,p6,1,269129,270446,1317
gaze_to_p5,no,gaze,expert,270.446,271.408,0.962,f3g1a_p6r1,1,start,p6,1,270446,271408,962
gaze_to_gameT,no,gaze,expert,271.408,297.436,26.028,f3g1a_p6r1,1,start,p6,1,271408,297436,26028
gaze_down,no,gaze,expert,297.436,297.794,0.358,f3g1a_p6r1,1,start,p6,1,297436,297794,358
gaze_to_home,no,gaze,expert,297.794,298.964,1.17,f3g1a_p6r1,1,start,p6,1,297794,298964,1170
gaze_to_gameT,no,gaze,expert,298.964,306.473,7.509,f3g1a_p6r1,1,start,p6,1,298964,306473,7509
gaze_to_p5,no,gaze,expert,306.473,307.373,0.9,f3g1a_p6r1,1,start,p6,1,306473,307373,900
gaze_to_gameT,no,gaze,expert,307.373,329.628,22.255,f3g1a_p6r1,1,start,p6,1,307373,329628,22255
gaze_down,no,gaze,expert,329.628,329.909,0.281,f3g1a_p6r1,1,start,p6,1,329628,329909,281
gaze_to_home,no,gaze,expert,329.909,330.979,1.07,f3g1a_p6r1,1,start,p6,1,329909,330979,1070
gaze_free,no,gaze,expert,330.979,331.711,0.732,f3g1a_p6r1,1,start,p6,1,330979,331711,732
gaze_to_gameT,no,gaze,expert,331.711,350.632,18.921,f3g1a_p6r1,1,start,p6,1,331711,350632,18921
gaze_to_p2,no,gaze,expert,350.632,352.204,1.572,f3g1a_p6r1,1,start,p6,1,350632,352204,1572
gaze_to_gameT,no,gaze,expert,352.204,359.228,7.024,f3g1a_p6r1,1,start,p6,1,352204,359228,7024
gaze_to_home,no,gaze,expert,359.228,360.014,0.786,f3g1a_p6r1,1,start,p6,1,359228,360014,786
mu_mouth,self_focused_hf,head_face,expert,0,1.819,1.819,f3g1a_p6r1,1,start,p6,1,0,1819,1819
mu_head,self_focused_hf,head_face,expert,2.675,7.739,5.064,f3g1a_p6r1,1,start,p6,1,2675,7739,7739
mu_mouth,self_focused_hf,head_face,expert,7.739,9.898,2.159,f3g1a_p6r1,1,start,p6,1,7739,9898,2159
mu_face,self_focused_hf,head_face,expert,14.834,17.877,3.043,f3g1a_p6r1,1,start,p6,1,14834,17877,3043
mu_mouth,self_focused_hf,head_face,expert,18.296,18.997,0.701,f3g1a_p6r1,1,start,p6,1,18296,18997,701
mu_mouth,self_focused_hf,head_face,expert,18.997,19.541,0.544,f3g1a_p6r1,1,start,p6,1,18997,19541,544
mu_mouth,self_focused_hf,head_face,expert,22.48,25.015,2.535,f3g1a_p6r1,1,start,p6,1,22480,25015,2535
mu_head,self_focused_hf,head_face,expert,29.635,32.458,2.823,f3g1a_p6r1,1,start,p6,1,29635,32458,2823
mu_mouth,self_focused_hf,head_face,expert,48.5,49.095,0.595,f3g1a_p6r1,1,start,p6,1,48500,49095,595
mu_head,self_focused_hf,head_face,expert,63.517,66.88,3.363,f3g1a_p6r1,1,start,p6,1,63517,66880,3363
mu_mouth,self_focused_hf,head_face,expert,66.88,67.621,0.741,f3g1a_p6r1,1,start,p6,1,66880,67621,741
mu_head,context_focused_hf,head_face,expert,68.951,70.892,1.941,f3g1a_p6r1,1,start,p6,1,68951,70892,1941
mu_head,context_focused_hf,head_face,expert,74.44,75.46,1.02,f3g1a_p6r1,1,start,p6,1,74440,75460,1020
mu_head,context_focused_hf,head_face,expert,75.88,78.22,2.34,f3g1a_p6r1,1,start,p6,1,75880,78220,2340
mu_mouth_head,self_focused_hf,head_face,expert,80.851,83.447,2.596,f3g1a_p6r1,1,start,p6,1,80851,83447,2596
mu_head,context_focused_hf,head_face,expert,350.697,351.151,0.454,f3g1a_p6r1,1,start,p6,1,350697,351151,454
mu_hand_right,self_focused_ub,upper_body,expert,13.527,13.867,0.34,f3g1a_p6r1,1,start,p6,1,13527,13867,340
mu_ub_limb_both,self_focused_ub,upper_body,expert,13.891,14.952,1.061,f3g1a_p6r1,1,start,p6,1,13891,14952,1061
mu_hand_right,self_focused_ub,upper_body,expert,14.952,17.078,2.126,f3g1a_p6r1,1,start,p6,1,14952,17078,2126
mu_hand_right,self_focused_ub,upper_body,expert,17.078,19.509,2.431,f3g1a_p6r1,1,start,p6,1,17078,19509,2431
mu_hand_right,self_focused_ub,upper_body,expert,19.509,21.121,1.612,f3g1a_p6r1,1,start,p6,1,19509,21121,1612
mu_hand_right,self_focused_ub,upper_body,expert,24.285,25.928,1.643,f3g1a_p6r1,1,start,p6,1,24285,25928,1643
mu_hand_left,self_focused_ub,upper_body,expert,25.928,27.172,1.244,f3g1a_p6r1,1,start,p6,1,25928,27172,1244
mu_hand_right,context_focused_ub,upper_body,expert,27.172,28.113,0.941,f3g1a_p6r1,1,start,p6,1,27172,28113,941
mu_hand_left,self_focused_ub,upper_body,expert,28.113,31.033,2.92,f3g1a_p6r1,1,start,p6,1,28113,31033,2920
mu_hand_right,self_focused_ub,upper_body,expert,31.033,32.541,1.508,f3g1a_p6r1,1,start,p6,1,31033,32541,1508
mu_ub_all,self_focused_ub,upper_body,expert,63.189,67.832,4.643,f3g1a_p6r1,1,start,p6,1,63189,67832,4643
mu_hand_left,self_focused_ub,upper_body,expert,190.477,191.257,0.78,f3g1a_p6r1,1,start,p6,1,190477,191257,780
mu_hand_left,self_focused_ub,upper_body,expert,191.433,192.115,0.682,f3g1a_p6r1,1,start,p6,1,191433,192115,682
mu_hand_left,self_focused_ub,upper_body,expert,192.271,192.911,0.64,f3g1a_p6r1,1,start,p6,1,192271,192911,640
mu_hand_left,self_focused_ub,upper_body,expert,195.419,196.256,0.837,f3g1a_p6r1,1,start,p6,1,195419,196256,837
mu_hand_left,self_focused_ub,upper_body,expert,197.679,198.967,1.288,f3g1a_p6r1,1,start,p6,1,197679,198967,1288
mu_hand_left,self_focused_ub,upper_body,expert,199.656,202.977,3.321,f3g1a_p6r1,1,start,p6,1,199656,202977,3321
mu_torso_back,self_focused_ub,upper_body,expert,202.997,204.719,1.722,f3g1a_p6r1,1,start,p6,1,202997,204719,1722
mu_torso_back,self_focused_ub,upper_body,expert,204.878,205.336,0.458,f3g1a_p6r1,1,start,p6,1,204878,205336,458
mu_hand_left,self_focused_ub,upper_body,expert,219.621,221.398,1.777,f3g1a_p6r1,1,start,p6,1,219621,221398,1777
mu_hand_left,self_focused_ub,upper_body,expert,221.63,222.291,0.661,f3g1a_p6r1,1,start,p6,1,221630,222291,661
mu_hand_left,self_focused_ub,upper_body,expert,223.866,224.351,0.485,f3g1a_p6r1,1,start,p6,1,223866,224351,485
mu_hand_left,self_focused_ub,upper_body,expert,224.913,225.877,0.964,f3g1a_p6r1,1,start,p6,1,224913,225877,964
mu_hand_left,self_focused_ub,upper_body,expert,228.267,228.821,0.554,f3g1a_p6r1,1,start,p6,1,228267,228821,554
mu_torso_fwrd,self_focused_ub,upper_body,expert,318.53,322.794,4.264,f3g1a_p6r1,1,start,p6,1,318530,322794,4264
mu_foot_left,self_focused_lb,lower_body,expert,7.632,8.776,1.144,f3g1a_p6r1,1,start,p6,1,7632,8776,1144
mu_foot_left,self_focused_lb,lower_body,expert,15.128,17.555,2.427,f3g1a_p6r1,1,start,p6,1,15128,17555,2427
mu_leg_left,self_focused_lb,lower_body,expert,18.308,18.658,0.35,f3g1a_p6r1,1,start,p6,1,18308,18658,350
mu_foot_left,self_focused_lb,lower_body,expert,66.439,67.065,0.626,f3g1a_p6r1,1,start,p6,1,66439,67065,626
mu_foot_left,self_focused_lb,lower_body,expert,190.2,191.108,0.908,f3g1a_p6r1,1,start,p6,1,190200,191108,908
mu_foot_left,self_focused_lb,lower_body,expert,231.106,231.578,0.472,f3g1a_p6r1,1,start,p6,1,231106,231578,472
